patnum,assignee,pgpub_id,assignee_cleaned,cik,company_name,Cleaned_company_name,Score,Score
2859014,Berner Ray,,bernerray,1251935,BOEGNER RAY,boegnerray,85.71428571428572,85.71428571428572
1756337,Bowler Thomas,,bowlerthomas,1694189,Boehlert Thomas,boehlertthomas,85.71428571428572,85.71428571428572
2172120,Boehm Paul,,boehmpaul,1354546,BOEHM PAUL,boehmpaul,100.0,100.0
2172120,Boehm Paul,,boehmpaul,1354546,Boehm Paul,boehmpaul,100.0,100.0
2172120,Boehm Paul,,boehmpaul,1354546,BOEHM PAUL,boehmpaul,100.0,100.0
2172120,Boehm Paul,,boehmpaul,1354546,Boehm Paul,boehmpaul,100.0,100.0
2172120,Boehm Paul,,boehmpaul,1354546,BOEHM PAUL,boehmpaul,100.0,100.0
2172120,Boehm Paul,,boehmpaul,1354546,Boehm Paul,boehmpaul,100.0,100.0
1713367,Boehm William,,boehmwilliam,1186582,BOEHM WILLIAM T,boehmwilliamt,92.85714285714286,92.85714285714286
5634948,"Boehme Filatex, Inc.",,boehmefilatex,1179272,BOEHME FILATEX INC,boehmefilatex,94.73684210526316,94.73684210526316
5621197,"BENDER, RICHARD",,benderrichard,1208025,BOEHNER RICHARD,boehnerrichard,86.66666666666667,86.66666666666667
4312878,Boehringer Ingelheim International GmbH,,boehringeringelheiminternational,938017,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,boehringeringelheiminternational,100.0,100.0
1665849,Boeing Co,,boeing,12927,BOEING CO,boeing,100.0,100.0
1568081,Borden Inc,,borden,1378089,BOEN INC,boen,88.88888888888889,88.88888888888889
2474929,Boler William,,bolerwilliam,1561329,Boer William J,boerwilliamj,88.88888888888889,88.88888888888889
2474929,Boler William,,bolerwilliam,1561329,BOER WILLIAM J,boerwilliamj,88.88888888888889,88.88888888888889
2474929,Boler William,,bolerwilliam,1561329,Boer William J,boerwilliamj,88.88888888888889,88.88888888888889
2421048,Bartsch Cornelius,,bartschcornelius,1480933,Boersch Cornelius,boerschcornelius,88.23529411764706,88.23529411764706
2421048,Bartsch Cornelius,,bartschcornelius,1480933,BOERSCH CORNELIUS,boerschcornelius,88.23529411764706,88.23529411764706
2421048,Bartsch Cornelius,,bartschcornelius,1480933,Boersch Cornelius,boerschcornelius,88.23529411764706,88.23529411764706
2816574,Bots Andrew,,botsandrew,1352580,BOETIUS ANDREW,boetiusandrew,88.0,88.0
2816574,Bots Andrew,,botsandrew,1352580,Boetius Andrew,boetiusandrew,88.0,88.0
4794470,"BOETTCHER VENTURE CAPITAL PARTNERS, L.P.,",,boettcherventurecapitalpartners,729209,BOETTCHER VENTURE CAPITAL PARTNERS L P,boettcherventurecapitalpartnerslp,93.67088607594937,93.67088607594937
4981681,"BURSH DISTRIBUTORS, INC.",,burshdistributors,889557,"BOFA DISTRIBUTORS, INC.",bofadistributors,85.1063829787234,85.1063829787234
4981681,"BURSH DISTRIBUTORS, INC.",,burshdistributors,1455642,"BofA Distributors, Inc.",bofadistributors,85.1063829787234,85.1063829787234
4981681,"BURSH DISTRIBUTORS, INC.",,burshdistributors,1455642,"BOFA DISTRIBUTORS, INC.",bofadistributors,85.1063829787234,85.1063829787234
4981681,"BURSH DISTRIBUTORS, INC.",,burshdistributors,1455642,"BofA Distributors, Inc.",bofadistributors,85.1063829787234,85.1063829787234
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BOFI HOLDING, INC.",bofi,88.88888888888889,88.88888888888889
5348005,"BTI HOLDINGS, INC.",,bti,1299709,"BofI Holding, Inc.",bofi,88.88888888888889,88.88888888888889
6078032,"BMG Holdings, LLC",,bmg,1561246,"Bogan Holdings, LLC",bogan,88.88888888888889,88.88888888888889
2477684,Borg Kenneth,,borgkenneth,1466189,Bogas Kenneth,bogaskenneth,88.0,88.0
3049825,Boyd Michael,,boydmichael,1237254,BOGDA MICHAEL,bogdamichael,88.0,88.0
2161373,Briggs Wade,,briggswade,1237754,BOGGS WADE,boggswade,85.71428571428572,85.71428571428572
1900328,Boggs Robert,,boggsrobert,1325116,Boggus Robert F,boggusrobertf,88.88888888888889,88.88888888888889
1900328,Boggs Robert,,boggsrobert,1325116,BOGGUS ROBERT F,boggusrobertf,88.88888888888889,88.88888888888889
1900328,Boggs Robert,,boggsrobert,1325116,Boggus Robert F,boggusrobertf,88.88888888888889,88.88888888888889
1900328,Boggs Robert,,boggsrobert,1325116,BOGGUS ROBERT F,boggusrobertf,88.88888888888889,88.88888888888889
2254414,Bowlin Robert,,bowlinrobert,1044599,BOGIN ROBERT,boginrobert,88.0,88.0
5009364,"BOLTE, GEORGE",,boltegeorge,1167830,BOGLE GEORGE,boglegeorge,88.0,88.0
3778632,Bogne John C,,bognejohnc,1065245,BOGLE JOHN C,boglejohnc,91.66666666666666,91.66666666666666
2299648,BUTTE ELECTRIC Manufacturing CO,,butteelectricmanufacturing,12953,BOGUE ELECTRIC MANUFACTURING CO,bogueelectricmanufacturing,93.5483870967742,93.5483870967742
5049832,BTG INTERNATIONAL INC.,,btginternational,1383948,BOGUE INTERNATIONAL INC,bogueinternational,88.88888888888889,88.88888888888889
5543023,"Biotech Holdings, Inc.",,biotech,1459865,"BOH Holdings, Inc.",boh,90.0,90.0
2482240,Bowman John,,bowmanjohn,1179778,BOHAN JOHN,bohanjohn,85.71428571428572,85.71428571428572
4836540,"BEAN ENTERPRISES, INC.",,beanenterprises,1605233,BOHEMIAN ENTERPRISES INC.,bohemianenterprises,89.36170212765957,89.36170212765957
2288388,Bolten John,,boltenjohn,1194339,BOHLSEN JOHN,bohlsenjohn,86.95652173913044,86.95652173913044
6077159,"BULSON, CHRISTOPHER D.",,bulsonchristopherd,1594982,Bohn Christopher D,bohnchristopherd,85.0,85.0
1626070,Bond Edward,,bondedward,1167554,BOHN EDWARD,bohnedward,90.9090909090909,90.9090909090909
5543023,"Biotech Holdings, Inc.",,biotech,1625398,"Bohn Holdings, Inc.",bohn,87.8048780487805,87.8048780487805
5813261,"BDH HOLDING, LLC",,bdh,1625399,"Bohn Holdings, LLC",bohn,88.23529411764706,88.23529411764706
1921652,Bohnert Stephen,,bohnertstephen,1236991,BOHNER STEPHEN E,bohnerstephene,90.32258064516128,90.32258064516128
2507914,Bon George Le,,bongeorgele,1168731,BOHS GEORGE LEE,bohsgeorgelee,85.71428571428572,85.71428571428572
6045990,"BIOLIFE SOLUTIONS, INC.",,biolifesolutions,1647883,"BOI Solutions, Inc.",boisolutions,90.47619047619048,90.47619047619048
3119165,Boise Cascade Corp,,boisecascade,1317436,BOISE CASCADE CO,boisecascade,94.11764705882352,94.11764705882352
3119165,Boise Cascade Corp,,boisecascade,1328581,BOISE CASCADE Co,boisecascade,94.11764705882352,94.11764705882352
3119165,Boise Cascade Corp,,boisecascade,1328581,BOISE CASCADE CO,boisecascade,94.11764705882352,94.11764705882352
3119165,Boise Cascade Corp,,boisecascade,1328581,BOISE CASCADE CO,boisecascade,94.11764705882352,94.11764705882352
3119165,Boise Cascade Corp,,boisecascade,1328581,BOISE CASCADE Co,boisecascade,94.11764705882352,94.11764705882352
3119165,Boise Cascade Corp,,boisecascade,12978,BOISE CASCADE CORP,boisecascade,100.0,100.0
3119165,Boise Cascade Corp,,boisecascade,734618,BOISE CASCADE CORP /TA,boisecascadeta,90.0,90.0
3119165,Boise Cascade Corp,,boisecascade,734618,BOISE CASCADE CORP /TA,boisecascadeta,90.0,90.0
4717120,"BOISE PACKAGING & NEWSPRINT, L.L.C.",,boisepackagingnewsprint,1328588,"BOISE PACKAGING & NEWSPRINT, L.L.C.",boisepackagingnewsprint,100.0,100.0
5225118,"BOISE WHITE PAPER, L.L.C.",,boisewhitepaper,1328587,"BOISE WHITE PAPER, L.L.C.",boisewhitepaper,100.0,100.0
4125163,"Basic Sciences, Inc.",,basicsciences,1451032,"Boka Sciences, Inc.",bokasciences,87.17948717948718,87.17948717948718
5700767,"BEKA, LLC",,beka,1661948,"Boka, LLC",boka,88.88888888888889,88.88888888888889
4918857,"Bilou, Inc.",,bilou,1469313,"Boku, Inc.",boku,85.71428571428572,85.71428571428572
4918857,"Bilou, Inc.",,bilou,1469313,"BOKU, INC.",boku,85.71428571428572,85.71428571428572
4918857,"Bilou, Inc.",,bilou,1469313,"Boku, Inc.",boku,85.71428571428572,85.71428571428572
1732116,Boller Alexander,,bolleralexander,1089883,BOL ALEXANDER,bolalexander,89.65517241379311,89.65517241379311
2574422,Bondi James,,bondijames,1574413,BOLAND JAMES,bolandjames,86.95652173913044,86.95652173913044
1584721,Bland John,,blandjohn,925938,BOLAND JOHN C,bolandjohnc,86.95652173913044,86.95652173913044
3912126,Bohler Donald,,bohlerdonald,1591576,Bolar Donald,bolardonald,88.0,88.0
5277136,B&B JOINT VENTURE,,bbjointventure,1300303,BOLD JOINT VENTURE,boldjointventure,85.71428571428572,85.71428571428572
5936478,"BROADMEDIA, INC.",,broadmedia,1663314,"Bold Media, Inc.",boldmedia,87.5,87.5
5466205,BODY TECHNOLOGIES LLC,,bodytechnologies,1551958,"BOLD TECHNOLOGIES, LLC",boldtechnologies,93.02325581395348,93.02325581395348
2351478,Boyle Thomas,,boylethomas,1593483,Bold Thomas,boldthomas,86.95652173913044,86.95652173913044
5656428,"Biode, Inc.",,biode,1627196,"Bolde, Inc.",bolde,90.9090909090909,90.9090909090909
5677078,Bolder Technologies Corp.,,boldertechnologies,1011108,BOLDER TECHNOLOGIES CORP,boldertechnologies,97.95918367346938,97.95918367346938
5107898,"BOC GROUP, INC.",,bocgroup,1423107,"BOLDFACE GROUP, INC.",boldfacegroup,85.71428571428572,85.71428571428572
1779206,Boldt John,,boldtjohn,1050047,BOLDUC JOHN,bolducjohn,85.71428571428572,85.71428571428572
2171329,Boone James,,boonejames,1355780,BOLE JAMES,bolejames,85.71428571428572,85.71428571428572
2171329,Boone James,,boonejames,1355780,Bole James,bolejames,85.71428571428572,85.71428571428572
2171329,Boone James,,boonejames,1355780,BOLE JAMES,bolejames,85.71428571428572,85.71428571428572
2171329,Boone James,,boonejames,1355780,Bole James,bolejames,85.71428571428572,85.71428571428572
3256954,Brown William H,,brownwilliamh,1709495,Bolen William H,bolenwilliamh,86.66666666666667,86.66666666666667
3778632,Bogne John C,,bognejohnc,1183863,BOLGER JOHN C,bolgerjohnc,88.0,88.0
1756337,Bowler Thomas,,bowlerthomas,1026034,BOLGER THOMAS E,bolgerthomase,85.71428571428572,85.71428571428572
1756337,Bowler Thomas,,bowlerthomas,1409935,BOLGER THOMAS J,bolgerthomasj,85.71428571428572,85.71428571428572
1756337,Bowler Thomas,,bowlerthomas,1056589,BOLGER THOMAS M,bolgerthomasm,85.71428571428572,85.71428571428572
3365185,Boliden AB,,boliden,1446457,Boliden AB,boliden,100.0,100.0
2406988,Bolton James,,boltonjames,1181530,BOLIN JAMES,bolinjames,86.95652173913044,86.95652173913044
1707705,Bollak Andrew,,bollakandrew,1542150,BOLL ANDREW,bollandrew,91.66666666666666,91.66666666666666
1707705,Bollak Andrew,,bollakandrew,1542150,Boll Andrew,bollandrew,91.66666666666666,91.66666666666666
5527568,"Boone International, Inc.",,booneinternational,1653269,"Bollente International, Inc.",bollenteinternational,90.56603773584906,90.56603773584906
1876843,Bolling Robert,,bollingrobert,1105953,BOLLIN ROBERT L,bollinrobertl,89.65517241379311,89.65517241379311
4746114,Bollinger Industries,,bollingerindustries,865457,BOLLINGER INDUSTRIES INC,bollingerindustries,90.9090909090909,90.9090909090909
4746114,Bollinger Industries,,bollingerindustries,912894,BOLLINGER INDUSTRIES INC,bollingerindustries,90.9090909090909,90.9090909090909
4746114,Bollinger Industries,,bollingerindustries,912894,BOLLINGER INDUSTRIES INC,bollingerindustries,90.9090909090909,90.9090909090909
2186540,Boulton Arthur,,boultonarthur,1329091,Bollon Arthur,bollonarthur,88.88888888888889,88.88888888888889
2186540,Boulton Arthur,,boultonarthur,1329091,BOLLON ARTHUR,bollonarthur,88.88888888888889,88.88888888888889
2186540,Boulton Arthur,,boultonarthur,1329091,Bollon Arthur,bollonarthur,88.88888888888889,88.88888888888889
2186540,Boulton Arthur,,boultonarthur,1329091,BOLLON ARTHUR,bollonarthur,88.88888888888889,88.88888888888889
5480792,"BIOSITE, INC.",,biosite,1643450,"Bolste, Inc.",bolste,88.0,88.0
1961629,BOLSER CORP,,bolser,1593988,Bolster Corp,bolster,95.65217391304348,95.65217391304348
2474929,Boler William,,bolerwilliam,1278802,BOLSTER WILLIAM L,bolsterwilliaml,86.66666666666667,86.66666666666667
5418136,"Biostar, Inc.",,biostar,1507623,"Bolstr, Inc.",bolstr,88.0,88.0
2986140,Bolt Beranek & Newnan Inc,,boltberaneknewnan,13021,BOLT BERANEK & NEWMAN INC,boltberaneknewman,96.0,96.0
4292308,"Biotherapeutics, Inc.",,biotherapeutics,1641281,"Bolt Biotherapeutics, Inc.",boltbiotherapeutics,89.36170212765957,89.36170212765957
3741429,BORT Inc,,bort,1099589,BOLT INC,bolt,87.5,87.5
3958647,BOLT TECHNOLOGY CORPORATION,,bolttechnology,354655,BOLT TECHNOLOGY CORP,bolttechnology,85.1063829787234,85.1063829787234
3958647,BOLT TECHNOLOGY CORPORATION,,bolttechnology,354655,BOLT TECHNOLOGY CORP,bolttechnology,85.1063829787234,85.1063829787234
3958647,BOLT TECHNOLOGY CORPORATION,,bolttechnology,1035977,BOLT TECHNOLOGY CORP,bolttechnology,85.1063829787234,85.1063829787234
5980948,"BIOLEX THERAPEUTICS, INC.",,biolextherapeutics,1641281,"Bolt Therapeutics, Inc.",bolttherapeutics,91.66666666666666,91.66666666666666
2288388,Bolten John,,boltenjohn,1069507,BOLTEN JOHN JR,boltenjohnjr,88.0,88.0
5676084,"BRH ASSET MANAGEMENT, LLC",,brhassetmanagement,1322686,"Bolton Asset Management, LLC",boltonassetmanagement,86.79245283018868,86.79245283018868
1627228,Boulton George,,boultongeorge,1659256,Bolton George,boltongeorge,96.2962962962963,96.2962962962963
5792921,BTG INTERNATIONAL LTD.,,btginternational,1608292,Bolton International Ltd.,boltoninternational,89.36170212765957,89.36170212765957
2406988,Bolton James,,boltonjames,1230783,BOLTON JAMES CT,boltonjamesct,88.88888888888889,88.88888888888889
2406988,Bolton James,,boltonjames,1415121,Bolton James R,boltonjamesr,92.3076923076923,92.3076923076923
2406988,Bolton James,,boltonjames,1415121,BOLTON JAMES R,boltonjamesr,92.3076923076923,92.3076923076923
3208800,Boon William,,boonwilliam,1215464,BOLTON WILLIAM J,boltonwilliamj,85.71428571428572,85.71428571428572
5570756,"BLATS TECHNOLOGIES, INC.",,blatstechnologies,1645901,"Bolts Technologies, Inc.",boltstechnologies,95.83333333333334,95.83333333333334
3605783,BIO SYSTEMS Inc,,biosystems,1331536,BOMA Systems Inc,bomasystems,90.32258064516128,90.32258064516128
3605783,BIO SYSTEMS Inc,,biosystems,1331536,BOMA SYSTEMS INC,bomasystems,90.32258064516128,90.32258064516128
3741744,BOWMAN E Inc,,bowmane,1683679,BOMANE INC,bomane,90.9090909090909,90.9090909090909
4632144,BOMBARDIER RECREATIONAL PRODUCTS INC.,,bombardierrecreationalproducts,1293916,Bombardier Recreational Products Inc.,bombardierrecreationalproducts,100.0,100.0
4632144,BOMBARDIER RECREATIONAL PRODUCTS INC.,,bombardierrecreationalproducts,1293916,BOMBARDIER RECREATIONAL PRODUCTS INC.,bombardierrecreationalproducts,100.0,100.0
4632144,BOMBARDIER RECREATIONAL PRODUCTS INC.,,bombardierrecreationalproducts,1293916,Bombardier Recreational Products Inc.,bombardierrecreationalproducts,100.0,100.0
4632144,BOMBARDIER RECREATIONAL PRODUCTS INC.,,bombardierrecreationalproducts,1293916,BOMBARDIER RECREATIONAL PRODUCTS INC.,bombardierrecreationalproducts,100.0,100.0
4632144,BOMBARDIER RECREATIONAL PRODUCTS INC.,,bombardierrecreationalproducts,1293916,Bombardier Recreational Products Inc.,bombardierrecreationalproducts,100.0,100.0
4569187,"BMB Company, Inc.",,bmb,95302,BOMBAY COMPANY INC,bombay,85.71428571428572,85.71428571428572
4569187,"BMB Company, Inc.",,bmb,96287,BOMBAY COMPANY INC,bombay,85.71428571428572,85.71428571428572
4569187,"BMB Company, Inc.",,bmb,96287,BOMBAY COMPANY INC,bombay,85.71428571428572,85.71428571428572
4569187,"BMB Company, Inc.",,bmb,109380,BOMBAY COMPANY INC,bombay,85.71428571428572,85.71428571428572
1963773,Bonanno John,,bonannojohn,1634107,Bonanno John P,bonannojohnp,92.3076923076923,92.3076923076923
1641568,Boano Peter,,boanopeter,1567055,Bonanno Peter,bonannopeter,91.66666666666666,91.66666666666666
4943525,"BIOVENTURES, INC.",,bioventures,1558824,"BONAO VENTURES, INC.",bonaoventures,86.48648648648648,86.48648648648648
5920915,"BROCK USA, LLC",,brockusa,1677941,"Bonci USA, LLC",bonciusa,85.71428571428572,85.71428571428572
1675327,Borland Bruce,,borlandbruce,1221532,BOND BRUCE,bondbruce,86.95652173913044,86.95652173913044
2885981,Biondo Charles,,biondocharles,1097147,BOND CHARLES R,bondcharlesr,85.71428571428572,85.71428571428572
2130176,Bond Harry,,bondharry,1703550,Bond Darryl,bonddarryl,85.71428571428572,85.71428571428572
1626070,Bond Edward,,bondedward,1389271,BOND EDWARD P,bondedwardp,91.66666666666666,91.66666666666666
1626070,Bond Edward,,bondedward,1389271,Bond Edward P,bondedwardp,91.66666666666666,91.66666666666666
2574422,Bondi James,,bondijames,1303406,BOND JAMES,bondjames,95.23809523809523,95.23809523809523
2574422,Bondi James,,bondijames,1303406,Bond James,bondjames,95.23809523809523,95.23809523809523
2574422,Bondi James,,bondijames,1303406,BOND JAMES,bondjames,95.23809523809523,95.23809523809523
2574422,Bondi James,,bondijames,1026712,BOND JAMES H,bondjamesh,86.95652173913044,86.95652173913044
2574422,Bondi James,,bondijames,1273993,BOND JAMES T,bondjamest,86.95652173913044,86.95652173913044
1860224,Bode John,,bodejohn,1476229,BOND JOHN,bondjohn,88.88888888888889,88.88888888888889
1860224,Bode John,,bodejohn,1476229,Bond John,bondjohn,88.88888888888889,88.88888888888889
1860224,Bode John,,bodejohn,1476229,BOND JOHN,bondjohn,88.88888888888889,88.88888888888889
1860224,Bode John,,bodejohn,1476229,Bond John,bondjohn,88.88888888888889,88.88888888888889
2370520,Bondel Joseph,,bondeljoseph,1094503,BOND JOSEPH,bondjoseph,91.66666666666666,91.66666666666666
3998214,"Brondy Laboratories, Inc.",,brondylaboratories,1374328,"BOND LABORATORIES, INC.",bondlaboratories,95.83333333333334,95.83333333333334
3290755,Brown Malcolm,,brownmalcolm,1296502,Bond Malcolm,bondmalcolm,88.0,88.0
3290755,Brown Malcolm,,brownmalcolm,1296502,BOND MALCOLM,bondmalcolm,88.0,88.0
3290755,Brown Malcolm,,brownmalcolm,1296502,Bond Malcolm,bondmalcolm,88.0,88.0
3133372,Born Peter,,bornpeter,1264807,BOND PETER,bondpeter,90.0,90.0
2617137,Bodnar Alexander,,bodnaralexander,1328264,BONDAR ALEXANDER V,bondaralexanderv,88.23529411764706,88.23529411764706
1860224,Bode John,,bodejohn,1314011,Bonde John H,bondejohnh,85.71428571428572,85.71428571428572
1860224,Bode John,,bodejohn,1314011,BONDE JOHN H,bondejohnh,85.71428571428572,85.71428571428572
1860224,Bode John,,bodejohn,1314011,Bonde John H,bondejohnh,85.71428571428572,85.71428571428572
1860224,Bode John,,bodejohn,1314011,BONDE JOHN H,bondejohnh,85.71428571428572,85.71428571428572
3209397,Biderman David,,bidermandavid,860866,BONDERMAN DAVID,bondermandavid,89.65517241379311,89.65517241379311
4548853,BRYAN FAMILY LIMITED PARTNERSHIP,,bryanfamilypartnership,1633223,Bonderman Family Limited Partnership,bondermanfamilypartnership,91.17647058823529,91.17647058823529
1775386,Blondin Joseph,,blondinjoseph,1670927,Bondi Joseph N,bondijosephn,85.71428571428572,85.71428571428572
3049825,Boyd Michael,,boydmichael,1274698,BONDI MICHAEL,bondimichael,88.0,88.0
2191365,Boyd Robert,,boydrobert,1382174,BONDI ROBERT,bondirobert,86.95652173913044,86.95652173913044
2191365,Boyd Robert,,boydrobert,1382174,Bondi Robert,bondirobert,86.95652173913044,86.95652173913044
2191365,Boyd Robert,,boydrobert,1382174,BONDI ROBERT,bondirobert,86.95652173913044,86.95652173913044
5496481,"Boundary Technologies, Inc.",,boundarytechnologies,1110422,BONDMART TECHNOLOGIES INC,bondmarttechnologies,88.46153846153845,88.46153846153845
4087678,"Brodart, Inc.",,brodart,1341964,"BONDMART, INC.",bondmart,88.88888888888889,88.88888888888889
6050257,"Bondco, Inc.",,bondco,1044991,"BONDS.COM, INC.",bondscom,88.88888888888889,88.88888888888889
5104864,"Bone Care International, Inc.",,bonecareinternational,1008949,BONE CARE INTERNATIONAL INC,bonecareinternational,96.42857142857143,96.42857142857143
5104864,"Bone Care International, Inc.",,bonecareinternational,1009405,BONE CARE INTERNATIONAL INC,bonecareinternational,96.42857142857143,96.42857142857143
5104864,"Bone Care International, Inc.",,bonecareinternational,1009405,BONE CARE INTERNATIONAL INC,bonecareinternational,96.42857142857143,96.42857142857143
3778632,Bogne John C,,bognejohnc,1009887,BONE JOHN R,bonejohnr,86.95652173913044,86.95652173913044
4731335,"BIOTEK SOLUTIONS, INC.",,bioteksolutions,1335451,Bone Solutions Inc,bonesolutions,85.0,85.0
4731335,"BIOTEK SOLUTIONS, INC.",,bioteksolutions,1335451,BONE SOLUTIONS INC,bonesolutions,85.0,85.0
4731335,"BIOTEK SOLUTIONS, INC.",,bioteksolutions,1335451,Bone Solutions Inc,bonesolutions,85.0,85.0
2308740,Bogner William,,bognerwilliam,1341257,BONE WILLIAM G,bonewilliamg,85.71428571428572,85.71428571428572
1673222,Bonebrake Ray,,bonebrakeray,1601690,Bonebrake Debra,bonebrakedebra,85.71428571428572,85.71428571428572
2307189,Bell William,,bellwilliam,1454941,Bonello William,bonellowilliam,88.88888888888889,88.88888888888889
1725504,Bettica Alberto,,betticaalberto,1118511,BONETTI ALBERTO,bonettialberto,86.66666666666667,86.66666666666667
3049388,Browne Robert,,brownerobert,1244339,BONEV ROBERT,bonevrobert,88.0,88.0
2312233,Bongiovanni Anthony,,bongiovannianthony,1093395,BONGIOVANI ANTHONY L,bongiovanianthonyl,92.3076923076923,92.3076923076923
2312233,Bongiovanni Anthony,,bongiovannianthony,1093395,BONGIOVANNI ANTHONY L,bongiovannianthonyl,95.0,95.0
3133372,Born Peter,,bornpeter,1078533,BONI PETER,bonipeter,90.0,90.0
2968096,Bonito Vincent,,bonitovincent,1598448,BONIFATTO VINCENT,bonifattovincent,90.32258064516128,90.32258064516128
5988539,"BANDIT INDUSTRIES, INC.",,banditindustries,894530,BONITO INDUSTRIES INC,bonitoindustries,86.36363636363636,86.36363636363636
2774589,Bonner Joseph,,bonnerjoseph,1408948,Bonner Ian Joseph,bonnerianjoseph,86.66666666666667,86.66666666666667
1674884,Brunner John,,brunnerjohn,1531533,Bonner John,bonnerjohn,86.95652173913044,86.95652173913044
2774589,Bonner Joseph,,bonnerjoseph,1041434,BONNER JOSEPH A,bonnerjosepha,92.85714285714286,92.85714285714286
2774589,Bonner Joseph,,bonnerjoseph,1558038,BONNER JOSEPH C,bonnerjosephc,92.85714285714286,92.85714285714286
2600724,Badner Michael,,badnermichael,1666790,Bonner Michael,bonnermichael,85.71428571428572,85.71428571428572
4161806,"Bonnie Enterprises, Inc.",,bonnieenterprises,1105471,BONNESS ENTERPRISES INC,bonnessenterprises,89.36170212765957,89.36170212765957
5361184,BONNEVILLE POWER ADMINISTRATION,,bonnevillepoweradministration,1284720,BONNEVILLE POWER ADMINISTRATION,bonnevillepoweradministration,100.0,100.0
5498010,Boyt Limited Partnership,,boytpartnership,1171940,BONNICO LIMITED PARTNERSHIP,bonnicopartnership,86.27450980392157,86.27450980392157
5603314,"BONO, MICHAEL",,bonomichael,1253330,BONO MICHAEL T,bonomichaelt,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,BONOMO CHARLES,bonomocharles,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,Bonomo Charles,bonomocharles,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,BONOMO CHARLES,bonomocharles,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,Bonomo Charles,bonomocharles,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,BONOMO CHARLES,bonomocharles,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,Bonomo Charles,bonomocharles,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,BONOMO CHARLES,bonomocharles,88.88888888888889,88.88888888888889
1678551,Bonos Charles,,bonoscharles,1409371,Bonomo Charles,bonomocharles,88.88888888888889,88.88888888888889
2859552,Bornstein Isaak,,bornsteinisaak,1604019,Bonstein Sara,bonsteinsara,85.71428571428572,85.71428571428572
4723532,Bonatex Inc.,,bonatex,41052,BONTEX INC,bontex,90.9090909090909,90.9090909090909
4723532,Bonatex Inc.,,bonatex,41052,BONTEX INC,bontex,90.9090909090909,90.9090909090909
4723532,Bonatex Inc.,,bonatex,74931,BONTEX INC,bontex,90.9090909090909,90.9090909090909
5249612,"BTI, Inc.",,bti,1650638,"Bonti, Inc.",bonti,90.0,90.0
3419154,BOND STORES Inc,,bondstores,1130214,BONUS STORES INC,bonusstores,90.32258064516128,90.32258064516128
3608271,Broach Systems Inc,,broachsystems,1102688,BOOCHM SYSTEMS INC,boochmsystems,88.88888888888889,88.88888888888889
5372159,"Bjork Investment Group, Inc.",,bjorkinvestmentgroup,1377631,"BOOGIE INVESTMENT GROUP, INC.",boogieinvestmentgroup,87.71929824561404,87.71929824561404
