patnum,assignee,pgpub_id,assignee_cleaned,cik,company_name,Cleaned_company_name,Score,Score
5604747,COM DEV INTERNATIONAL LTD.,,comdevinternational,1466503,COM DEV International Ltd.,comdevinternational,100.0,100.0
5604747,COM DEV INTERNATIONAL LTD.,,comdevinternational,1466503,COM DEV INTERNATIONAL LTD.,comdevinternational,100.0,100.0
5194789,COMER HOLDINGS LLC,,comer,1266301,COM HOLDINGS LLC,com,94.11764705882352,94.11764705882352
3715726,Comex Systems Inc,,comexsystems,355374,COM SYSTEMS INC,comsystems,93.75,93.75
3426619,CAM Tech Inc,,camtechnology,1270914,COM TECH INC,comtechnology,91.66666666666666,91.66666666666666
5421030,"COM21, INC.",,com21,945379,COM21 INC,com21,90.0,90.0
3390395,COMMAC Inc,,commac,1052799,COMAC INC,comac,94.73684210526316,94.73684210526316
4444061,Camtech Inc.,,camtech,1505611,COMAMTECH INC.,comamtech,92.3076923076923,92.3076923076923
4444061,Camtech Inc.,,camtech,1505611,Comamtech Inc.,comamtech,92.3076923076923,92.3076923076923
4444061,Camtech Inc.,,camtech,1505611,COMAMTECH INC.,comamtech,92.3076923076923,92.3076923076923
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"Comar Products, Inc.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"COMAR PRODUCTS, INC.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"Comar Products, Inc.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"COMAR PRODUCTS, INC.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"Comar Products, Inc.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"COMAR PRODUCTS, INC.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"Comar Products, Inc.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"COMAR PRODUCTS, INC.",comarproducts,90.47619047619048,90.47619047619048
4000524,"Comfort Products, Inc.",,comfortproducts,1444458,"Comar Products, Inc.",comarproducts,90.47619047619048,90.47619047619048
3041459,COMAPCO Inc,,comapco,20405,COMARCO INC,comarco,90.9090909090909,90.9090909090909
3041459,COMAPCO Inc,,comapco,22252,COMARCO INC,comarco,90.9090909090909,90.9090909090909
3041459,COMAPCO Inc,,comapco,22252,COMARCO INC,comarco,90.9090909090909,90.9090909090909
3390395,COMMAC Inc,,commac,1071010,COMBANC INC,combanc,85.71428571428572,85.71428571428572
5767238,"CombiChem, Inc.",,combichem,1002276,COMBICHEM INC,combichem,92.85714285714286,92.85714285714286
3765980,COMBINATION ENG Inc,,combinationeng,1059923,COMBINATION INC,combination,88.23529411764706,88.23529411764706
2605771,CROMBIE CORP,,crombie,838783,COMBINE CORP,combine,91.66666666666666,91.66666666666666
3808637,Combe Inc,,combe,1170510,COMBISEP INC,combisep,85.71428571428572,85.71428571428572
1649346,Coombs Edward,,coombsedward,1245416,COMBS G EDWARD,combsgedward,88.88888888888889,88.88888888888889
5194789,COMER HOLDINGS LLC,,comer,1454856,COMBS HOLDINGS LLC,combs,88.88888888888889,88.88888888888889
2454963,Combs Ida,,combsida,1476690,COMBS LINDA,combslinda,90.0,90.0
5043140,"COMBS, RICHARD C.",,combsrichardc,1231500,COMBS RICHARD F,combsrichardf,87.5,87.5
1627835,Combs Robert Lee,,combsrobertlee,1260919,COMBS ROBERT H,combsroberth,86.66666666666667,86.66666666666667
5207208,Combustion Electromagnetics Inc.,,combustionelectromagnetics,355474,COMBUSTION ELECTROMAGNETICS INC,combustionelectromagnetics,98.41269841269842,98.41269841269842
3588837,COMCET Inc,,comcet,754568,COMC INC,comc,88.88888888888889,88.88888888888889
4782679,COSMA INTERNATIONAL INC.,,cosmainternational,1118761,COMCAM INTERNATIONAL INC,comcaminternational,91.66666666666666,91.66666666666666
5283129,CMP HOLDINGS LLC,,cmp,1670928,COMCAP HOLDINGS LLC,comcap,91.42857142857143,91.42857142857143
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,93859,COMCAST CABLE COMMUNICATIONS INC,comcastcablecommunications,92.3076923076923,92.3076923076923
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,831641,COMCAST CABLE COMMUNICATIONS INC,comcastcablecommunications,92.3076923076923,92.3076923076923
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,1007083,COMCAST CABLE COMMUNICATIONS INC,comcastcablecommunications,92.3076923076923,92.3076923076923
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,1040573,COMCAST CABLE COMMUNICATIONS INC,comcastcablecommunications,92.3076923076923,92.3076923076923
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,1040573,COMCAST CABLE COMMUNICATIONS INC,comcastcablecommunications,92.3076923076923,92.3076923076923
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,1040573,COMCAST CABLE COMMUNICATIONS INC,comcastcablecommunications,92.3076923076923,92.3076923076923
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,1040573,COMCAST CABLE COMMUNICATIONS INC,comcastcablecommunications,92.3076923076923,92.3076923076923
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,746473,COMCAST CABLE COMMUNICATIONS INC /TA,comcastcablecommunicationsta,86.95652173913044,86.95652173913044
5638516,"COMCAST CABLE COMMUNICATIONS, LLC",,comcastcablecommunications,1040573,COMCAST CABLE COMMUNICATIONS LLC,comcastcablecommunications,98.46153846153847,98.46153846153847
5787172,"COMCAST CABLE HOLDINGS, LLC",,comcastcable,925692,COMCAST CABLE HOLDINGS LLC,comcastcable,98.11320754716981,98.11320754716981
3452298,Comsat Corp,,comsat,22301,COMCAST CORP,comcast,86.95652173913044,86.95652173913044
3452298,Comsat Corp,,comsat,60041,COMCAST CORP,comcast,86.95652173913044,86.95652173913044
3452298,Comsat Corp,,comsat,1166691,COMCAST CORP,comcast,86.95652173913044,86.95652173913044
3452298,Comsat Corp,,comsat,1166691,COMCAST CORP,comcast,86.95652173913044,86.95652173913044
3452298,Comsat Corp,,comsat,1166691,COMCAST CORP,comcast,86.95652173913044,86.95652173913044
3837509,COMPASS HOLDING CORP,,compass,22301,COMCAST HOLDINGS CORP,comcast,87.8048780487805,87.8048780487805
5295180,"COMCAST MO GROUP, INC.",,comcastmogroup,732718,COMCAST MO GROUP INC,comcastmogroup,95.23809523809523,95.23809523809523
4960437,"Comet Technologies, Inc.",,comettechnologies,1131529,COMCHEM TECHNOLOGIES INC,comchemtechnologies,87.5,87.5
3548365,Component Manufacturing Service Inc,,componentmanufacturingservice,1378513,COMCON MANUFACTURING SERVICES INC,comconmanufacturingservices,91.17647058823529,91.17647058823529
5410327,"Crescomm Telecommunications Services, Inc.",,crescommtelecommunicationsservices,1440275,"Comdata Telecommunications Services, Inc.",comdatatelecommunicationsservices,89.1566265060241,89.1566265060241
5572348,COMDISCO INC.,,comdisco,715812,COMDISCO INC,comdisco,96.0,96.0
5572348,COMDISCO INC.,,comdisco,719220,COMDISCO INC,comdisco,96.0,96.0
5572348,COMDISCO INC.,,comdisco,719733,COMDISCO INC,comdisco,96.0,96.0
5572348,COMDISCO INC.,,comdisco,722487,COMDISCO INC,comdisco,96.0,96.0
5572348,COMDISCO INC.,,comdisco,722487,COMDISCO INC,comdisco,96.0,96.0
5572348,COMDISCO INC.,,comdisco,722487,COMDISCO INC,comdisco,96.0,96.0
5572348,COMDISCO INC.,,comdisco,722487,COMDISCO INC,comdisco,96.0,96.0
3695190,COMERCO Inc,,comerco,217330,COMEDCO INC,comedco,90.9090909090909,90.9090909090909
3696813,Cryomedics Inc,,cryomedics,946988,COMEDICUS INC,comedicus,88.88888888888889,88.88888888888889
4960437,"Comet Technologies, Inc.",,comettechnologies,1704507,Comeet Technologies Inc.,comeettechnologies,95.83333333333334,95.83333333333334
2064822,Cramer Robert,,cramerrobert,1329092,Comer Robert,comerrobert,88.0,88.0
2064822,Cramer Robert,,cramerrobert,1329092,COMER ROBERT,comerrobert,88.0,88.0
2064822,Cramer Robert,,cramerrobert,1329092,Comer Robert,comerrobert,88.0,88.0
2064822,Cramer Robert,,cramerrobert,1329092,COMER ROBERT,comerrobert,88.0,88.0
2064822,Cramer Robert,,cramerrobert,1329092,Comer Robert,comerrobert,88.0,88.0
2064822,Cramer Robert,,cramerrobert,1329092,COMER ROBERT,comerrobert,88.0,88.0
3140342,Chomerics Inc,,chomerics,1134176,COMERCIS INC,comercis,88.0,88.0
4473206,"Convergent Technologies, Inc.",,convergenttechnologies,1278164,COMERGENT TECHNOLOGIES INC,comergenttechnologies,90.9090909090909,90.9090909090909
4664942,COMERICA BANK,,comericabank,901541,COMERICA BANK,comericabank,100.0,100.0
4742907,COMERICA BANK - CALIFORNIA,,comericabankcalifornia,1233251,COMERICA BANK CALIFORNIA,comericabankcalifornia,96.0,96.0
2387473,COMFORT PRODUCTS CORP,,comfortproducts,1293902,Comet Products CORP,cometproducts,90.0,90.0
2387473,COMFORT PRODUCTS CORP,,comfortproducts,1293902,COMET PRODUCTS CORP,cometproducts,90.0,90.0
4960437,"Comet Technologies, Inc.",,comettechnologies,798985,COMET TECHNOLOGIES INC,comettechnologies,95.65217391304348,95.65217391304348
3138382,COMET CORP,,comet,1069984,COMETCO CORP,cometco,90.9090909090909,90.9090909090909
4000524,"Comfort Products, Inc.",,comfortproducts,1462068,"Comfort Products, Inc",comfortproducts,97.67441860465115,97.67441860465115
4398551,"Comar, Inc.",,comar,1561299,"ComHear, Inc.",comhear,91.66666666666666,91.66666666666666
3588837,COMCET Inc,,comcet,1336913,COMICE INC,comice,90.0,90.0
4820340,Cominco Ltd,,cominco,22337,COMINCO LTD,cominco,100.0,100.0
3412355,COMEL INTERNATIONAL CORP,,comelinternational,1077278,COMMAND INTERNATIONAL CORP,commandinternational,88.0,88.0
3833104,COIN SECURITY CORP,,coinsecurity,864509,COMMAND SECURITY CORP,commandsecurity,87.17948717948718,87.17948717948718
5433612,"Commandl Systems, Inc.",,commandlsystems,1052439,COMMAND SYSTEMS INC,commandsystems,92.6829268292683,92.6829268292683
3390395,COMMAC Inc,,commac,1290615,CommASIC INC,commasic,90.9090909090909,90.9090909090909
3850023,Commerce Bank NA,,commercebankna,320279,COMMERCE BANK,commercebank,89.65517241379311,89.65517241379311
3850023,Commerce Bank NA,,commercebankna,1009076,COMMERCE BANK,commercebank,89.65517241379311,89.65517241379311
3850023,Commerce Bank NA,,commercebankna,1567137,COMMERCE BANK,commercebank,89.65517241379311,89.65517241379311
3850023,Commerce Bank NA,,commercebankna,1567137,Commerce Bank,commercebank,89.65517241379311,89.65517241379311
3850023,Commerce Bank NA,,commercebankna,1009076,COMMERCE BANK N A/MO,commercebanknamo,88.88888888888889,88.88888888888889
3850023,Commerce Bank NA,,commercebankna,1205038,COMMERCE BANK NA/ NJ,commercebanknanj,88.88888888888889,88.88888888888889
3302539,Commerce Clearing House Inc,,commerceclearinghouse,22366,COMMERCE CLEARING HOUSE INC,commerceclearinghouse,100.0,100.0
5921564,"CSOC Holdings, Inc.",,csoc,1395201,"COMMERCE HOLDINGS, INC.",commerce,85.71428571428572,85.71428571428572
2521136,Commerce National Bank Of,,commercenationalbank,1136658,COMMERCE NATIONAL BANK,commercenationalbank,93.61702127659575,93.61702127659575
3186052,Cole National Corp,,colenational,773319,COMMERCE NATIONAL CORP,commercenational,85.0,85.0
5884083,"COMMERCE ONE, INC.",,commerceone,1069450,COMMERCE ONE INC,commerceone,94.11764705882352,94.11764705882352
5884083,"COMMERCE ONE, INC.",,commerceone,1040850,"COMMERCE ONLINE, INC.",commerceonline,92.3076923076923,92.3076923076923
5402066,"COMMERCIAL TECHNOLOGIES, INC.",,commercialtechnologies,1169474,COMMERCE TECHNOLOGIES INC,commercetechnologies,88.88888888888889,88.88888888888889
1846700,COMMERCIAL PATENTS Inc,,commercialpatents,910675,COMMERCIAL ASSETS INC,commercialassets,88.37209302325581,88.37209302325581
3388441,COMMERCIAL CARPET CORP,,commercialcarpet,1487509,Commercial Capital Corp,commercialcapital,88.88888888888889,88.88888888888889
2640458,Commercial Decal Inc,,commercialdecal,1338630,COMMERCIAL CAPITAL INC,commercialcapital,85.71428571428572,85.71428571428572
5277407,"COMMERCIAL CARRIERS, INC.",,commercialcarriers,1049313,COMMERCIAL CARRIERS INC,commercialcarriers,95.83333333333334,95.83333333333334
5588645,"Commercial Concepts, Inc.",,commercialconcepts,1014618,COMMERCIAL CONCEPTS INC,commercialconcepts,95.83333333333334,95.83333333333334
3388441,COMMERCIAL CARPET CORP,,commercialcarpet,201499,COMMERCIAL CREDIT CO,commercialcredit,85.71428571428572,85.71428571428572
3676587,COMMERCIAL ELECTRONICS Inc,,commercialelectronics,1078537,COMMERCIAL ELECTRONICS LLC,commercialelectronics,92.3076923076923,92.3076923076923
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"Commercial Envelope Manufacturing Co., Inc.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"Commercial Envelope Manufacturing Co., Inc.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"Commercial Envelope Manufacturing Co., Inc.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"Commercial Envelope Manufacturing Co., Inc.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"Commercial Envelope Manufacturing Co., Inc.",commercialenvelopemanufacturing,100.0,100.0
4308987,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",,commercialenvelopemanufacturing,1476133,"COMMERCIAL ENVELOPE MANUFACTURING CO., INC.",commercialenvelopemanufacturing,100.0,100.0
3566701,COMMERCIAL EQUIPMENT CO Inc,,commercialequipment,1256179,COMMERCIAL EQUIPMENT CO,commercialequipment,92.0,92.0
3412355,COMEL INTERNATIONAL CORP,,comelinternational,22428,COMMERCIAL INTERNATIONAL CORP,commercialinternational,90.56603773584906,90.56603773584906
5320443,Commercial Intertech Corp.,,commercialintertech,22470,COMMERCIAL INTERTECH CORP,commercialintertech,98.0392156862745,98.0392156862745
3735375,Central Investment Corp,,centralinvestment,1686111,Commercial Investment Corp,commercialinvestment,85.71428571428572,85.71428571428572
3816038,Commercial Metals Co,,commercialmetals,22444,COMMERCIAL METALS CO,commercialmetals,100.0,100.0
3816038,Commercial Metals Co,,commercialmetals,22444,COMMERCIAL METALS Co,commercialmetals,100.0,100.0
1846700,COMMERCIAL PATENTS Inc,,commercialpatents,1265051,COMMERCIAL PRESS INC,commercialpress,85.71428571428572,85.71428571428572
3689040,COMMERCIAL PROPANE CORP,,commercialpropane,76348,COMMERCIAL PROPERTY CORP,commercialproperty,89.36170212765957,89.36170212765957
1569250,Commercial Savings Bank & Trus,,commercialsavingsbanktrus,840473,COMMERCIAL SAVINGS BANK /TA,commercialsavingsbankta,87.71929824561404,87.71929824561404
1569250,Commercial Savings Bank & Trus,,commercialsavingsbanktrus,840473,COMMERCIAL SAVINGS BANK /TA,commercialsavingsbankta,87.71929824561404,87.71929824561404
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"COMMERCIAL VEHICLE GROUP, INC.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4134439,"Commercial Vehicle Parts, Inc.",,commercialvehicleparts,1290900,"Commercial Vehicle Group, Inc.",commercialvehiclegroup,86.66666666666667,86.66666666666667
4864942,Chemical Waste Management Inc.,,chemicalwastemanagement,1395125,COMMERICAL E-WASTE MANAGEMENT INC,commericalewastemanagement,85.71428571428572,85.71428571428572
3838395,COMMPLEX Inc,,commplex,1077152,COMMERX INC,commerx,86.95652173913044,86.95652173913044
5160016,COMMERZBANK AKTIENGSELLSCHAFT,,commerzbankaktiengsellschaft,852933,COMMERZBANK AKTIENGESELLSCHAFT /FI,commerzbankfi,92.06349206349206,92.06349206349206
5160016,COMMERZBANK AKTIENGSELLSCHAFT,,commerzbankaktiengsellschaft,852933,COMMERZBANK AKTIENGESELLSCHAFT /FI,commerzbankfi,92.06349206349206,92.06349206349206
5160016,COMMERZBANK AKTIENGSELLSCHAFT,,commerzbankaktiengsellschaft,852933,COMMERZBANK AKTIENGESELLSCHAFT /FI,commerzbankfi,92.06349206349206,92.06349206349206
5160016,COMMERZBANK AKTIENGSELLSCHAFT,,commerzbankaktiengsellschaft,852933,COMMERZBANK AKTIENGESELLSCHAFT /FI,commerzbankfi,92.06349206349206,92.06349206349206
5160016,COMMERZBANK AKTIENGSELLSCHAFT,,commerzbankaktiengsellschaft,852933,COMMERZBANK AKTIENGESELLSCHAFT /FI,commerzbankfi,92.06349206349206,92.06349206349206
5160016,COMMERZBANK AKTIENGSELLSCHAFT,,commerzbankaktiengsellschaft,852933,COMMERZBANK AKTIENGESELLSCHAFT /FI,commerzbankfi,92.06349206349206,92.06349206349206
5160016,COMMERZBANK AKTIENGSELLSCHAFT,,commerzbankaktiengsellschaft,852933,COMMERZBANK AKTIENGESELLSCHAFT /FI,commerzbankfi,92.06349206349206,92.06349206349206
5090050,Contel Cellular Inc.,,contelcellular,787912,COMMNET CELLULAR INC,commnetcellular,85.0,85.0
5090050,Contel Cellular Inc.,,contelcellular,787912,COMMNET CELLULAR INC,commnetcellular,85.0,85.0
5090050,Contel Cellular Inc.,,contelcellular,917126,COMMNET CELLULAR INC,commnetcellular,85.0,85.0
5090050,Contel Cellular Inc.,,contelcellular,918134,COMMNET CELLULAR INC,commnetcellular,85.0,85.0
5090050,Contel Cellular Inc.,,contelcellular,1045383,COMMNET CELLULAR INC,commnetcellular,85.0,85.0
5090050,Contel Cellular Inc.,,contelcellular,1046407,COMMNET CELLULAR INC,commnetcellular,85.0,85.0
4853040,"COMMODORE APPLIED TECHNOLOGIES, INC.",,commodoreappliedtechnologies,1013556,COMMODORE APPLIED TECHNOLOGIES INC,commodoreappliedtechnologies,97.14285714285714,97.14285714285714
6137058,"COMMSCOPE PROPERTIES, LLC",,commscopeproperties,1612240,Commodore Properties LLC,commodoreproperties,85.71428571428572,85.71428571428572
6096217,"COMMODORE SEPARATION TECHNOLOGIES, INC",,commodoreseparationtechnologies,40970,COMMODORE SEPARATION TECHNOLOGIES INC,commodoreseparationtechnologies,98.66666666666667,98.66666666666667
6096217,"COMMODORE SEPARATION TECHNOLOGIES, INC",,commodoreseparationtechnologies,1022381,COMMODORE SEPARATION TECHNOLOGIES INC,commodoreseparationtechnologies,98.66666666666667,98.66666666666667
6096217,"COMMODORE SEPARATION TECHNOLOGIES, INC",,commodoreseparationtechnologies,1022381,COMMODORE SEPARATION TECHNOLOGIES INC,commodoreseparationtechnologies,98.66666666666667,98.66666666666667
5490304,COMMON SENSE INC.,,commonsense,1584394,Common Sensing Inc.,commonsensing,88.88888888888889,88.88888888888889
3401009,Commonwealth Aluminium Corp Ltd,,commonwealthaluminium,934747,COMMONWEALTH ALUMINUM CORP,commonwealthaluminum,91.22807017543859,91.22807017543859
4208797,Commonwealth Associates Inc.,,commonwealthassociates,1037698,COMMONWEALTH ASSOC INC,commonwealthassoc,88.0,88.0
4208797,Commonwealth Associates Inc.,,commonwealthassociates,820819,COMMONWEALTH ASSOCIATES,commonwealthassociates,90.19607843137256,90.19607843137256
4208797,Commonwealth Associates Inc.,,commonwealthassociates,837016,COMMONWEALTH ASSOCIATES,commonwealthassociates,90.19607843137256,90.19607843137256
4208797,Commonwealth Associates Inc.,,commonwealthassociates,820819,COMMONWEALTH ASSOCIATES /BD,commonwealthassociatesbd,87.27272727272728,87.27272727272728
4208797,Commonwealth Associates Inc.,,commonwealthassociates,820819,COMMONWEALTH ASSOCIATES /BD,commonwealthassociatesbd,87.27272727272728,87.27272727272728
4208797,Commonwealth Associates Inc.,,commonwealthassociates,1173147,COMMONWEALTH ASSOCIATES INC,commonwealthassociates,98.18181818181819,98.18181818181819
4208797,Commonwealth Associates Inc.,,commonwealthassociates,1119681,COMMONWEALTH ASSOCIATES LP,commonwealthassociates,88.88888888888889,88.88888888888889
2826062,Commonwealth of Australia,,commonwealthaustralia,8565,COMMONWEALTH BANK OF AUSTRALIA,commonwealthbankaustralia,90.9090909090909,90.9090909090909
5877153,Commonwealth Biotechnologies Inc.,,commonwealthbiotechnologies,939930,COMMONWEALTH BIOTECHNOLOGIES INC,commonwealthbiotechnologies,98.46153846153847,98.46153846153847
5877153,Commonwealth Biotechnologies Inc.,,commonwealthbiotechnologies,1042418,COMMONWEALTH BIOTECHNOLOGIES INC,commonwealthbiotechnologies,98.46153846153847,98.46153846153847
5877153,Commonwealth Biotechnologies Inc.,,commonwealthbiotechnologies,1042418,COMMONWEALTH BIOTECHNOLOGIES INC,commonwealthbiotechnologies,98.46153846153847,98.46153846153847
2134481,Commonwealth Edison Co,,commonwealthedison,22606,COMMONWEALTH EDISON CO,commonwealthedison,100.0,100.0
2134481,Commonwealth Edison Co,,commonwealthedison,22606,COMMONWEALTH EDISON Co,commonwealthedison,100.0,100.0
2702539,COMMONWEALTH CO,,commonwealth,22620,COMMONWEALTH GAS CO,commonwealthgas,88.23529411764706,88.23529411764706
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,22626,COMMONWEALTH INDUSTRIES CORP,commonwealthindustries,87.71929824561404,87.71929824561404
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,39648,COMMONWEALTH INDUSTRIES INC/DE/,commonwealthindustriesincde,90.0,90.0
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,310619,COMMONWEALTH INDUSTRIES INC/DE/,commonwealthindustriesincde,90.0,90.0
