cik,company_name,Cleaned_company_name,Score
1303907,BANTA THOMAS E,bantathomase,
1483483,Banta Tony,bantatony,
1483483,BANTA TONY,bantatony,
1483483,Banta Tony,bantatony,
1483483,BANTA TONY,bantatony,
1483483,Banta Tony,bantatony,
1184667,BANTA VIVIAN L,bantavivianl,
1572467,BANTAM BAGELS LLC,bantambagels,
1479769,"BANTAM NETWORKS, LLC",bantamnetworks,
1650608,"Bantam Pharmaceutical, LLC",bantampharmaceutical,
1298771,Bantek West Inc,bantekwest,
1298771,BANTEK WEST INC,bantekwest,
1560848,"Banter.It, LLC",banterit,
1383212,BANTIVOGLIO DANIELLE RUSSELLA,bantivogliodaniellerussella,
1137092,BANTLE ROBERT B,bantlerobertb,
1591219,Bantock Pete,bantockpete,
1181786,BANTON JULIAN W,bantonjulianw,
1366320,Banton Randy Glenn,bantonrandyglenn,
1714817,"Banu Beverages, LLC",banubeverages,
1172951,BANU JOHN E,banujohne,
1252282,BANUCCI EUGENE,banuccieugene,
1136883,BANUCCI EUGENE G,banuccieugeneg,
1368693,BANUESTRA FINANCIAL CORP,banuestrafinancial,
1368693,Banuestra Financial CORP,banuestrafinancial,
1368693,BANUESTRA FINANCIAL CORP,banuestrafinancial,
1368693,Banuestra Financial CORP,banuestrafinancial,
1368693,BANUESTRA FINANCIAL CORP,banuestrafinancial,
1368693,Banuestra Financial CORP,banuestrafinancial,
1368693,BANUESTRA FINANCIAL CORP,banuestrafinancial,
1368693,Banuestra Financial CORP,banuestrafinancial,
1368693,BANUESTRA FINANCIAL CORP,banuestrafinancial,
1368693,Banuestra Financial CORP,banuestrafinancial,
1282927,BANWART KENNETH,banwartkenneth,
1171787,BANWART SIDNEY C,banwartsidneyc,
1456255,BANWELL IAN,banwellian,
1110480,"BANX & GREEN GROUP, INC.",banxgreengroup,
1211622,BANX INC,banx,
1161958,BANXCORP,banxcorp,
1581877,"Banyan Biomarkers, Inc.",banyanbiomarkers,
1532283,"BANYAN BRANCH, INC.",banyanbranch,
1282004,BANYAN CAPITAL FUND L P,banyancapitalfundlp,
846600,"BANYAN CAPITAL MANAGEMENT, INC.",banyancapitalmanagement,
1067122,"BANYAN CAPITAL MARKETS, LLC",banyancapitalmarkets,
846600,"BANYAN CAPTIAL MANAGEMENT, INC.",banyancaptialmanagement,
1086473,BANYAN CORP /OR/,banyanor,
1367394,BANYAN DELRAY LLC,banyandelray,
1424167,Banyan Energy Inc,banyanenergy,
319399,BANYAN HOTEL INVESTMENT FUND,banyanhotelinvestmentfund,
764897,BANYAN HOTEL INVESTMENT FUND,banyanhotelinvestmentfund,
764897,BANYAN HOTEL INVESTMENT FUND,banyanhotelinvestmentfund,
1669387,"Banyan India Focused Fund, LP",banyanindiafocusedfund,
1435986,BANYAN INVESTMENT FUND LP,banyaninvestmentfund,
1435986,"BANYAN INVESTMENT FUND, L.P.",banyaninvestmentfund,
1435986,"Banyan Investment Fund, L.P.",banyaninvestmentfund,
1435986,"BANYAN INVESTMENT FUND, LP",banyaninvestmentfund,
1566648,BANYAN INVESTMENTS LP,banyaninvestments,
1566648,Banyan Investments LP,banyaninvestments,
1334807,BANYAN LIFE FINANCIAL LLC,banyanlifefinancial,
1334863,Banyan Life Financial LLC,banyanlifefinancial,
1416799,BANYAN MEZZANINE FUND II LP,banyanmezzaninefundii,
1235282,BANYAN MEZZANINE FUND LP,banyanmezzaninefund,
822829,BANYAN MORTGAGE INVESTMENT FUND,banyanmortgageinvestmentfund,
757245,BANYAN MORTGAGE INVESTORS L P,banyanmortgageinvestorslp,
778714,BANYAN MORTGAGE INVESTORS L P II,banyanmortgageinvestorslpii,
1674123,"Banyan Opportunity Fund IMN, LLC",banyanopportunityfundimn,
1681564,"Banyan Opportunity Fund RCA, LLC",banyanopportunityfundrca,
1641442,"Banyan Partners Co-Invest 2015, L.P.",banyanpartnersinvest2015,
1629563,"Banyan Partners Fund II, L.P.",banyanpartnersfundii,
1699470,"Banyan Partners Fund III, L.P.",banyanpartnersfundiii,
1702335,"Banyan Partners Fund III-A, L.P.",banyanpartnersfundiiia,
1483499,"Banyan Partners, LLC",banyanpartners,
1483499,"BANYAN PARTNERS, LLC",banyanpartners,
1483499,"Banyan Partners, LLC",banyanpartners,
1483499,"BANYAN PARTNERS, LLC",banyanpartners,
1483499,"Banyan Partners, LLC",banyanpartners,
1483499,"BANYAN PARTNERS, LLC",banyanpartners,
1483499,"Banyan Partners, LLC",banyanpartners,
764897,Banyan Rail Services Inc.,banyanrailservices,
764897,BANYAN RAIL SERVICES INC.,banyanrailservices,
764897,Banyan Rail Services Inc.,banyanrailservices,
764897,BANYAN RAIL SERVICES INC.,banyanrailservices,
764897,Banyan Rail Services Inc.,banyanrailservices,
764897,BANYAN RAIL SERVICES INC.,banyanrailservices,
764897,Banyan Rail Services Inc.,banyanrailservices,
1231526,BANYAN RE LLC,banyanre,
1573832,"BANYAN REAL ESTATE GROUP, L.P.",banyanrealestategroup,
832719,"BANYAN SECURITIES, LLC",banyansecurities,
749882,BANYAN SHORT TERM INCOME TRUST,banyanshorttermincometrust,
812914,BANYAN STRATEGIC LAND FUND II,banyanstrategiclandfundii,
812914,BANYAN STRATEGIC LAND FUND II,banyanstrategiclandfundii,
1044847,BANYAN STRATEGIC LAND FUND II,banyanstrategiclandfundii,
790817,BANYAN STRATEGIC REALTY TRUST,banyanstrategicrealtytrust,
790817,BANYAN STRATEGIC REALTY TRUST,banyanstrategicrealtytrust,
1009532,BANYAN STRATEGIC REALTY TRUST,banyanstrategicrealtytrust,
1049383,BANYAN TRAILS INC,banyantrails,
1487696,"Banyan Tree Capital Partners, L.P.",banyantreecapitalpartners,
1487696,"BANYAN TREE CAPITAL PARTNERS, L.P.",banyantreecapitalpartners,
1487696,"Banyan Tree Capital Partners, L.P.",banyantreecapitalpartners,
1452524,Banyan Tree Holdings Ltd / ADR,banyantreeadr,
1607069,"BANYAN TREE SECURITIES, LLC",banyantreesecurities,
1660085,Banyard R David,banyardrdavid,
1550532,BANYASZ AVI,banyaszavi,
1550532,Banyasz Avi,banyaszavi,
1467003,"Banyon Income Fund, LP",banyonincomefund,
1168193,BANYON INVESTMENT LLC,banyoninvestment,
1699446,Banza LLC,banza,
1254818,BANZHAF THEODORE H,banzhaftheodoreh,
1190728,BANZHOF CARL,banzhofcarl,
1529871,"BANZOO, INC.",banzoo,
1531656,BAO DAN LIANG,baodanliang,
1657577,Bao Daoping,baodaoping,
1205456,BAO FAN,baofan,
1640374,"BAO INVESTMENT GROUP, LLC",baoinvestmentgroup,
1512612,Bao Jihong,baojihong,
1347890,BAO JUN,baojun,
1666328,Bao Kogan,baokogan,
1570508,BAO LIN,baolin,
1408914,BAO SHINN EXPRESS CO. LTD.,baoshinnexpress,
1348449,BAO ZHONGSHENG,baozhongsheng,
1678200,Baobab Asset Management LLC,baobabassetmanagement,
1493949,"BAOCHUAN BLACK DRAGON FUND, L.P.",baochuanblackdragonfund,
1523561,"Baochuan China Century Fund, L.P.",baochuanchinacenturyfund,
1523560,"Baochuan Global Equity Fund, L.P.",baochuanglobalequityfund,
1523562,"Baochuan Green Dragon Fund, L.P.",baochuangreendragonfund,
1431825,Baodi Mao,baodimao,
1473272,"Baoding Tianwei Group Co., Ltd.",baodingtianweigroup,
1648353,"BAOF GP, LLC",baofgp,
1453284,BAOF HOLDINGS INC,baof,
1689471,BAOMAP ADVISORS Ltd,baomapadvisors,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1365357,BAOSHINN CORP,baoshinn,
1365357,Baoshinn Corp,baoshinn,
1390628,BAOYE GROUP CO LTD,baoyegroup,
1625414,Baozun Cayman Inc.,baozuncayman,
1625414,Baozun Cayman Inc.,baozuncayman,
1625414,Baozun Cayman Inc.,baozuncayman,
1625414,Baozun Inc.,baozun,
1625414,Baozun Inc.,baozun,
1625414,Baozun Inc.,baozun,
1523831,Bapat Satish Sadashiv,bapatsatishsadashiv,
1523831,BAPAT SATISH SADASHIV,bapatsatishsadashiv,
1523831,Bapat Satish Sadashiv,bapatsatishsadashiv,
1108801,BAPE III EXECUTIVE FUND L P,bapeiiiexecutivefundlp,
1710559,"BAPE VI EXECUTIVE FUND, L.P.",bapeviexecutivefund,
1163005,BAPEF INVESTMENTS XII LTD,bapefinvestmentsxii,
1330147,Baptist Cardiac & Vascular Institute Management Co LLC,baptistcardiacvascularinstitutemanagement,
1164185,BAPTIST DESOTO SURGERY CENTER LP,baptistdesotosurgerycenter,
1055766,BAPTIST FOUNDATION OF ARIZONA,baptistfoundationarizona,
1353788,BAPTIST GERMANTOWN SURGERY CENTER LP,baptistgermantownsurgerycenter,
1101480,BAPTIST JOINT VENTURE HOLDINGS INC,baptistjointventure,
1484495,"BAPTIST MEDICAL MANAGEMENT SERVICES ORGANIZATION, LLC",baptistmedicalmanagementservicesorganization,
1178762,BAPTIST PHYSICIANS SURGERY CENTER LLC,baptistphysicianssurgerycenter,
1274860,BAPTIST PLAZA SURGICARE L P,baptistplazasurgicarelp,
1129789,BAPTIST WOMENS HEALTH CENTER LLC,baptistwomenshealthcenter,
1341084,BAPTISTA FREDERICO,baptistafrederico,
1341084,Baptista Frederico,baptistafrederico,
1341084,BAPTISTA FREDERICO,baptistafrederico,
1341084,Baptista Frederico,baptistafrederico,
1196373,BAPTISTA RAYMOND C,baptistaraymondc,
1657439,Bapty Brian,baptybrian,
1424496,Baqai Badar U.,baqaibadaru,
1529638,BAQAR HASSAN,baqarhassan,
1677789,Baqua Inc.,baqua,
1093261,BAQUERIZO JONI,baquerizojoni,
1561372,Bar Eli,bareli,
1447765,BAR EYTAN,bareytan,
1142710,BAR GIORA ELAN,bargioraelan,
1506242,BAR HARBOR BANK & TRUST,barharborbanktrust,
1506242,Bar Harbor Bank & Trust,barharborbanktrust,
1506242,BAR HARBOR BANK & TRUST,barharborbanktrust,
1506242,Bar Harbor Bank & Trust,barharborbanktrust,
1506242,BAR HARBOR BANK & TRUST,barharborbanktrust,
1506242,Bar Harbor Bank & Trust,barharborbanktrust,
1071046,BAR HARBOR BANKING & TRUST CO,barharborbankingtrust,
740372,BAR HARBOR BANKSHARES,barharborbankshares,
742112,BAR HARBOR BANKSHARES,barharborbankshares,
743367,BAR HARBOR BANKSHARES,barharborbankshares,
743367,BAR HARBOR BANKSHARES,barharborbankshares,
743367,BAR HARBOR BANKSHARES,barharborbankshares,
1376286,BAR HARBOR BIOTECHNOLOGY INC,barharborbiotechnology,
1114039,BAR HARBOR TRUST SERVICES,barharbortrustservices,
1035463,BAR HARBOR WEALTH MANAGEMENT,barharborwealthmanagement,
1257534,BAR LAVI SHAI,barlavishai,
1371094,BAR LONG SHORT FUND I LP,barlongshortfundi,
1340226,BAR NER URI,barneruri,
1530156,BAR NIR,barnir,
1216323,BAR NIR GIORA,barnirgiora,
1387346,BAR POINTE WEST ACQUISITIONS LLC,barpointewestacquisitions,
1164744,BAR ROSELYN R,barroselynr,
1384630,BAR SHALOM JACOB,barshalomjacob,
1591862,"Bar Siena, LLC",barsiena,
1409047,BAR TJ HOLDINGS LLC,bartj,
1472402,BAR TRUST,bartrust,
802618,BAR VAR SECURITIES CORP /BD,barvarsecuritiesbd,
1284756,BAR-C INVESTMENTS LLC,barcinvestments,
1378025,BAR-COHEN BARAK,barcohenbarak,
1509880,Bar-Ilan Jacob,barilanjacob,
1468921,BAR-NIR GAYER OREN,barnirgayeroren,
1537080,BAR-NIV AMIR,barnivamir,
1537080,Bar-Niv Amir,barnivamir,
1402690,BAR-NIV MOSHE,barnivmoshe,
1530630,Bar-Or David,barordavid,
1530630,BAR-OR DAVID,barordavid,
1530630,Bar-Or David,barordavid,
1385113,BAR-SHALEV AMOS,barshalevamos,
1385113,Bar-Shalev Amos,barshalevamos,
1385113,BAR-SHALEV AMOS,barshalevamos,
1385113,Bar-Shalev Amos,barshalevamos,
1455450,Bar-Shalom Jacob,barshalomjacob,
1455450,BAR-SHALOM JACOB,barshalomjacob,
1544836,BAR-TAL SIMONE,bartalsimone,
1544836,Bar-Tal Simone,bartalsimone,
1237409,BARABE TIMOTHY C,barabetimothyc,
1337322,BARABOO PRODUCTIONS LLC,barabooproductions,
1569727,"BARAC VALUE FUND, LP",baracvaluefund,
1569727,"Barac Value Fund, LP",baracvaluefund,
1291972,Baracchini Edgardo Jr,baracchiniedgardojr,
1291972,BARACCHINI EDGARDO JR,baracchiniedgardojr,
1291972,Baracchini Edgardo Jr,baracchiniedgardojr,
1291972,BARACCHINI EDGARDO JR,baracchiniedgardojr,
1291972,Baracchini Edgardo Jr,baracchiniedgardojr,
1316502,Barach Daniel,barachdaniel,
1198601,BARACH PHILIP A,barachphilipa,
1216108,BARACH PHILIP G,barachphilipg,
916906,BARACK FERRAZZANO KIRSCHBAUM & PERLMAN,barackferrazzanokirschbaumperlman,
1348214,BARAD JOEL IRWIN,baradjoelirwin,
1037609,BARAD SETH A,baradsetha,
1317820,BARADARAN HAMID,baradaranhamid,
1359866,BARADARAN SHARYAR,baradaransharyar,
1359866,Baradaran Sharyar,baradaransharyar,
1359866,BARADARAN SHARYAR,baradaransharyar,
1359866,Baradaran Sharyar,baradaransharyar,
1359866,BARADARAN SHARYAR,baradaransharyar,
1359866,Baradaran Sharyar,baradaransharyar,
1123267,BARADERO RESOURCES LTD.,baraderoresources,
1123267,BARADERO RESOURCES LTD.,baraderoresources,
1123267,BARADERO RESOURCES LTD.,baraderoresources,
1123267,BARADERO RESOURCES LTD.,baraderoresources,
1354603,BARADFORD ENERGY PARTHNERS L P,baradfordenergyparthnerslp,
1590095,Barag Jerry,baragjerry,
9822,BARAGA COUNTY LIGHT & POWER CO,baragacountylightpower,
1433199,BARAI CAPITAL FUND LP,baraicapitalfund,
1512938,"Barai Capital Management, LP",baraicapitalmanagement,
1433082,BARAI CAPITAL MASTER FUND LTD,baraicapitalmasterfund,
1187800,BARAJAS VICTOR,barajasvictor,
1274266,BARAK ASHER,barakasher,
1466894,Barak Avi,barakavi,
1505802,BARAK CAPITAL LTD.,barakcapital,
1505802,Barak Capital Ltd.,barakcapital,
1399062,Barak Ehud,barakehud,
1402380,BARAK GIDEON,barakgideon,
1609475,Barak Impact Finance Segregated Portfolio of Barak Fund SPC,barakimpactfinancesegregatedportfoliobarakfundspc,
1609475,Barak Impact Finance Segregated Portfolio of Barak Fund SPC Lt,barakimpactfinancesegregatedportfoliobarakfundspclt,
1609475,Barak Impact Finance Segregated Portfolio of Barak Fund SPC Lt,barakimpactfinancesegregatedportfoliobarakfundspclt,
1053261,BARAK ITC 1995 INTERNATIONAL TELECOMMUNICATIONS SERVICES COR,barakitc1995internationaltelecommunicationsservicescor,
1138548,BARAK PHILIP E,barakphilipe,
1581270,Barak Structured Trade Finance Segregated Portfolio of Barak F,barakstructuredtradefinancesegregatedportfoliobarakf,
1349723,BARAKETT AMERICA FUND L P,barakettamericafundlp,
1349723,BARAKETT HOLDINGS LP,barakett,
1456282,Barakett Holdings LP,barakett,
1407829,Barakett International Fund Ltd,barakettinternationalfund,
1039546,BARAKETT TIMOTHY R,baraketttimothyr,
1473963,BARALONCO LTD,baralonco,
1473963,Baralonco Ltd,baralonco,
1317792,Baramilis Spiro,baramilisspiro,
1211638,BARAMOV NED,baramovned,
1386824,BARAN INSTITUTE OF TECHNOLOGY INC,baraninstitutetechnology,
1458340,Barancik Gary,barancikgary,
1198001,BARANCO JUANITA P,barancojuanitap,
1542911,"BARANDA RIVA, PEDRO SAINZ DE",barandarivapedrosainz,
1542911,"Baranda Riva, Pedro Sainz De",barandarivapedrosainz,
1074756,BARANDIARAN JOCELYN F L,barandiaranjocelynfl,
1068864,BARANDIARAN WALTER,barandiaranwalter,
1235513,BARANKO DAVID J,barankodavidj,
1456792,Baranko Jon,barankojon,
1698210,BARANN KRISTINE L,barannkristinel,
1595029,"Baranof Fund, L. P.",baranoffundlp,
1430407,Baranowski Carl,baranowskicarl,
1258204,BARANSKI CELESTE S,baranskicelestes,
1449152,BARASH IGOR,barashigor,
1374286,BARASHI SHMOULIK,barashishmoulik,
1319670,"BARASTONE CAPITAL, INC.",barastonecapital,
1388538,BARATELLI PHILIP A,baratelliphilipa,
1388538,Baratelli Philip A,baratelliphilipa,
1492024,Baratelli Yves,baratelliyves,
1492024,BARATELLI YVES,baratelliyves,
1492024,Baratelli Yves,baratelliyves,
1492024,BARATELLI YVES,baratelliyves,
1492024,Baratelli Yves,baratelliyves,
1590852,Baratta Luca,barattaluca,
1194807,BARATTA ROBERT M,barattarobertm,
1180810,BARATTA ROBERT O MD,barattarobertomd,
1158296,BARATTA SCOTT R,barattascottr,
1098231,BARATZ ALAN E,baratzalane,
1394555,BARATZ ARIE,baratzarie,
1277504,BARATZ GERRI,baratzgerri,
1246857,BARAVALLE CARLO,baravallecarlo,
1246857,Baravalle Carlo,baravallecarlo,
1116778,BARAZZI GHASSAN,barazzighassan,
1307841,BARBA BECERRA & ROGERS CANDY CO LLC,barbabecerrarogerscandy,
1186618,BARBA GLENN P,barbaglennp,
1000418,BARBA J BRENDAN,barbajbrendan,
1062127,BARBA L DOUGLAS,barbaldouglas,
1253795,BARBA LEE K,barbaleek,
1433267,Barba William J,barbawilliamj,
1364110,Barbagallo John A,barbagallojohna,
1364110,BARBAGALLO JOHN A,barbagallojohna,
1364110,Barbagallo John A,barbagallojohna,
1364110,BARBAGALLO JOHN A,barbagallojohna,
1364110,Barbagallo John A,barbagallojohna,
1364110,BARBAGALLO JOHN A,barbagallojohna,
1364110,Barbagallo John A,barbagallojohna,
942724,BARBAKOW JEFFREY C,barbakowjeffreyc,
1189359,BARBANELL ROBERT L,barbanellrobertl,
1195036,BARBANKER LLC,barbanker,
1571395,BARBARA B. BAEKGAARD 2009 GRANTOR RETAINED ANNUITY TRUST,barbarabbaekgaard2009grantorretainedannuitytrust,
1571395,Barbara B. Baekgaard 2009 Grantor Retained Annuity Trust,barbarabbaekgaard2009grantorretainedannuitytrust,
1652412,Barbara Bradley Baekgaard Family Foundation,barbarabradleybaekgaardfamilyfoundation,
1309996,BARBARA HOLDINGS INC,barbara,
1309996,Barbara Holdings Inc,barbara,
1309996,BARBARA HOLDINGS INC,barbara,
1309996,Barbara Holdings Inc,barbara,
1161777,BARBARA K ENTERPRISES INC,barbarakenterprises,
1349820,BARBARA MUSCO A,barbaramuscoa,
1599670,Barbara Oil Co.,barbaraoil,
1451655,Barbara P Ruhlman Irrevocable Trust dated 7/29/08,barbarapruhlmanirrevocabletrustdated72908,
1451655,BARBARA P RUHLMAN IRREVOCABLE TRUST DATED 7/29/08,barbarapruhlmanirrevocabletrustdated72908,
1451655,Barbara P Ruhlman Irrevocable Trust dated 7/29/08,barbarapruhlmanirrevocabletrustdated72908,
1690613,Barbara P Ruhlman Revocable Trust dated 9/21/16,barbarapruhlmanrevocabletrustdated92116,
1498087,BARBARA SHIPCO LLC,barbarashipco,
1444849,BARBARA T & OIL2 SELF DIRECTED PARTNERSHIP,barbaratoil2selfdirectedpartnership,
1190390,BARBARA WAYNE LLC,barbarawayne,
1356970,BARBARAS DEVELOPMENT INC,barbarasdevelopment,
1230994,BARBARELLI LOUIS E,barbarellilouise,
1240499,BARBARI SHARON,barbarisharon,
1240499,BARBARI SHARON SURREY,barbarisharonsurrey,
1559824,Barbarick Steve K,barbarickstevek,
1559824,BARBARICK STEVE K,barbarickstevek,
1559824,Barbarick Steve K,barbarickstevek,
1254530,BARBARO RONALD D,barbaroronaldd,
1472457,Barbarosh Craig A.,barbaroshcraiga,
1472457,BARBAROSH CRAIG A.,barbaroshcraiga,
1472457,Barbarosh Craig A.,barbaroshcraiga,
1472457,BARBAROSH CRAIG A.,barbaroshcraiga,
1472457,Barbarosh Craig A.,barbaroshcraiga,
1472457,BARBAROSH CRAIG A.,barbaroshcraiga,
1472457,Barbarosh Craig A.,barbaroshcraiga,
1472457,BARBAROSH CRAIG A.,barbaroshcraiga,
1472457,Barbarosh Craig A.,barbaroshcraiga,
922728,BARBAROSH MILTON H,barbaroshmiltonh,
1237685,BARBAROSSA GIOVANNI,barbarossagiovanni,
1106449,BARBARY COAST CAPITAL,barbarycoastcapital,
1176453,BARBAS PAUL M,barbaspaulm,
1272018,BARBASH CAROLYN,barbashcarolyn,
1653818,Barbashop Commodity Pool LP,barbashopcommoditypool,
1320926,BARBATO ADELE T,barbatoadelet,
1065916,BARBEAU JOHN BRADLEY,barbeaujohnbradley,
1343303,Barbeau Pharma Inc,barbeaupharma,
1061985,BARBECUE CAPITAL CORP,barbecuecapital,
1605915,Barbee Barbee Denny,barbeebarbeedenny,
1219522,BARBEE DEXTER R SR,barbeedexterrsr,
1414097,BARBEE E ROBERT,barbeeerobert,
1652736,Barbee Felicia F.,barbeefeliciaf,
1132480,BARBEE MARVIN C & MOLLY J,barbeemarvincmollyj,
1288718,Barbee Robert P,barbeerobertp,
1288718,BARBEE ROBERT P,barbeerobertp,
1288718,Barbee Robert P,barbeerobertp,
1261116,BARBEE SCOTT L,barbeescottl,
1605915,Barbee Steven D,barbeestevend,
1207031,BARBEE THOMAS F,barbeethomasf,
1061985,BARBEQUE CAPITAL CORP,barbequecapital,
1423134,BARBEQUE HOLDING LLC,barbeque,
1047326,BARBEQUES GALORE LTD,barbequesgalore,
1444057,BARBER & OIL2 SELF DIRECTED PARTNERSHIP,barberoil2selfdirectedpartnership,
1349148,BARBER BRADLEY W,barberbradleyw,
1349148,Barber Bradley W,barberbradleyw,
1349148,BARBER BRADLEY W,barberbradleyw,
1349148,Barber Bradley W,barberbradleyw,
1349148,BARBER BRADLEY W,barberbradleyw,
1349148,Barber Bradley W,barberbradleyw,
1245474,BARBER CECIL H,barbercecilh,
1564875,Barber Damon,barberdamon,
1344704,BARBER DARRYN C,barberdarrync,
1344704,Barber Darryn C,barberdarrync,
1398845,BARBER DOUG,barberdoug,
1398845,Barber Doug,barberdoug,
1398845,BARBER DOUG,barberdoug,
1398845,Barber Doug,barberdoug,
1398845,BARBER DOUG,barberdoug,
1398845,Barber Doug,barberdoug,
1555424,BARBER ELLIS R,barberellisr,
1624865,"Barber Financial Group, Inc.",barberfinancialgroup,
1440202,Barber G. R.,barbergr,
1604951,Barber Gerald F.,barbergeraldf,
1288312,BARBER GERALD R,barbergeraldr,
1260030,BARBER GRANT,barbergrant,
1289137,Barber Gregory A,barbergregorya,
1289137,BARBER GREGORY A,barbergregorya,
1289137,Barber Gregory A,barbergregorya,
1312846,Barber H Rigel,barberhrigel,
1345148,"BARBER ICE CREAM, LLC",barbericecream,
1345148,"Barber Ice Cream, LLC",barbericecream,
1298937,Barber Jack R,barberjackr,
1298937,BARBER JACK R,barberjackr,
1298937,Barber Jack R,barberjackr,
1571166,BARBER JAMES J.,barberjamesj,
1571166,Barber James J.,barberjamesj,
1705686,Barber Jamie Allen,barberjamieallen,
1242978,BARBER JANE C,barberjanec,
1272728,BARBER JEFFREY S,barberjeffreys,
1501533,Barber Jeffrey T,barberjeffreyt,
1501533,BARBER JEFFREY T,barberjeffreyt,
1501533,Barber Jeffrey T,barberjeffreyt,
1199152,BARBER JOHN R,barberjohnr,
1012903,BARBER KAY A,barberkaya,
1632393,BARBER KENNETH LEE,barberkennethlee,
1215708,BARBER KEVIN,barberkevin,
1215708,BARBER KEVIN D,barberkevind,
1215708,Barber Kevin D,barberkevind,
1215708,BARBER KEVIN D,barberkevind,
1215708,Barber Kevin D,barberkevind,
1215708,BARBER KEVIN D,barberkevind,
1215708,Barber Kevin D,barberkevind,
1215708,BARBER KEVIN D,barberkevind,
1215708,Barber Kevin D,barberkevind,
1530906,BARBER MADELEINE G,barbermadeleineg,
1530906,Barber Madeleine G,barbermadeleineg,
1530906,BARBER MADELEINE G,barbermadeleineg,
1530906,Barber Madeleine G,barbermadeleineg,
